[03:12:24] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731204741761.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[03:12:24] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male3.interaction
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female3.interaction
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male4.interaction
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female4.interaction
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male1.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female1.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male2.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female2.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male3.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female3.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male4.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female4.success
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male1.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female1.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male2.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female2.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male3.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female3.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.male4.danger
[03:13:28] [Render thread/WARN]: Missing sound for event: minecolonies:citizen.child.female4.danger
[03:13:28] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Casque (2- High Definition Audio Device)
[03:13:28] [Render thread/INFO]: Sound engine started
[03:13:29] [Render thread/INFO]: Resetting client caches
[03:13:29] [Render thread/INFO]: Resetting common caches
[03:13:29] [Render thread/INFO]: Created: 512x256x0 chiselsandbits:textures/atlases/icons.png-atlas
[03:13:29] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[03:13:29] [Render thread/INFO]: Created: 8192x4096x4 minecraft:textures/atlas/blocks.png-atlas
[03:13:29] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/signs.png-atlas
[03:13:29] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/shield_patterns.png-atlas
[03:13:29] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/banner_patterns.png-atlas
[03:13:29] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[03:13:29] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[03:13:29] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/chest.png-atlas
[03:13:29] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[03:13:29] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[03:13:30] [Render thread/INFO]: [ETF]: emissive suffixes loaded: {_e}.
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 56.0, 96.0, 88.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 88.0, 96.0, 56.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 88.0, 96.0, 108.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [128.0, 88.0, 128.0, 108.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 56.0, 96.0, 88.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 88.0, 96.0, 56.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [96.0, 88.0, 96.0, 108.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [128.0, 88.0, 128.0, 108.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [32.0, 31.0, 39.0, 31.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [48.0, 31.0, 55.0, 31.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [39.0, 31.0, 48.0, 31.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [23.0, 31.0, 32.0, 31.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [24.0, 20.0, 28.0, 20.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [35.0, 20.0, 39.0, 20.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [28.0, 20.0, 35.0, 20.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [17.0, 20.0, 24.0, 20.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [32.0, 22.0, 39.0, 22.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [48.0, 22.0, 55.0, 22.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [39.0, 22.0, 48.0, 22.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [23.0, 22.0, 32.0, 22.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [26.0, 48.0, 34.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [42.0, 48.0, 50.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [34.0, 48.0, 42.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [18.0, 48.0, 26.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [10.0, 48.0, 18.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [26.0, 48.0, 34.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [18.0, 48.0, 26.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [2.0, 48.0, 10.0, 48.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [10.0, 40.0, 18.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [26.0, 40.0, 34.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [18.0, 40.0, 26.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [2.0, 40.0, 10.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [26.0, 40.0, 34.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [42.0, 40.0, 50.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [34.0, 40.0, 42.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [18.0, 40.0, 26.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [196.0, 40.0, 196.0, 80.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [196.0, 80.0, 196.0, 40.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [196.0, 80.0, 196.0, 128.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [236.0, 80.0, 236.0, 128.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [116.0, 68.0, 116.0, 96.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [116.0, 96.0, 116.0, 68.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [116.0, 96.0, 116.0, 124.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [144.0, 96.0, 144.0, 124.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 132.0, 436.0, 208.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 208.0, 436.0, 132.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 208.0, 436.0, 248.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [512.0, 208.0, 512.0, 248.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [0.0, 0.0, 32.0, 0.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the V height should not be 0, its behaviour is extremely inconsistent between hardware: [0.0, 0.0, 32.0, 0.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvWest], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [0.0, 0.0, 0.0, 32.0]
[03:13:31] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvEast], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [0.0, 0.0, 0.0, 32.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 132.0, 436.0, 208.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 208.0, 436.0, 132.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [436.0, 208.0, 436.0, 248.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [512.0, 208.0, 512.0, 248.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvDown], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [24.0, 72.0, 24.0, 88.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvUp], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [24.0, 88.0, 24.0, 72.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvNorth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [24.0, 88.0, 24.0, 108.0]
[03:13:32] [Render thread/WARN]: [EMF]: Possibly invalid UV data for [uvSouth], the U width should not be 0, its behaviour is extremely inconsistent between hardware: [40.0, 88.0, 40.0, 108.0]
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:aetherial_glaze, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:undead_gladiator, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:inflamed_wither_skeleton, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:stone_golem, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:singularity, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:aurora_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:cerulean_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:scarlet_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:topaz_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:verdant_viridium_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:nocturnal_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:selenite_crystal_slime, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:aurora_crystal_node, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:inferno_fusion_bomb_primed, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:inferno_explosion, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:cosmic_collider_bomb_primed, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ancient_elements:cosmic_explosion, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:foliot, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:djinni, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:afrit, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:afrit_wild, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:marid, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:devil_familiar, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:demonic_wife, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to occultism:demonic_husband, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:bookwyrm, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:starbuncle, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:whirlisprig, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wixie, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_hunter, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_stalker, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_guardian, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_boss, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:drygmy, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_starbuncle, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_wixie, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_bookwyrm, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_drygmy, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_whirlisprig, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_amethyst_golem, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:cascading_weald_walker, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:flourishing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:blazing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:vexing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:amethyst_golem, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:gift_starby, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:animated_block, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:animated_head, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:lily, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to aether:whirlwind, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to aether:evil_whirlwind, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:dragon_skull, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:stone_statue, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:mob_skull, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:plateau_boss, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:roving_cube, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Could not apply rainbow color layer to draconicevolution:draconic_guardian, has custom renderer that is not LivingEntityRenderer.
[03:13:33] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/INFO]: Reloaded glint shaders.
[03:13:33] [Render thread/WARN]: Shader supplementaries:static_noise could not find sampler named Sampler1 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader botania:film_grain_particle could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader cofh_core:particle_over could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader cofh_core:particle_add could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader cofh_core:particle_screen could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader brandonscore:contributor/badge_outline could not find uniform named BaseColor in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader brandonscore:contributor/patreon_core could not find uniform named Transition in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named IViewRotMat in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogStart in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogEnd in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogColor in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find sampler named Sampler1 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find uniform named FogColor in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find sampler named Sampler1 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find sampler named Sampler2 in the specified shader program.
[03:13:33] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find uniform named FogColor in the specified shader program.
[03:13:33] [Render thread/INFO]: Created: 2048x1024x0 minecraft:textures/atlas/particles.png-atlas
[03:13:33] [Render thread/WARN]: Missing particle sprites: ancient_elements:crystal_shard_3
[03:13:33] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[03:13:33] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/mob_effects.png-atlas
[03:13:33] [Render thread/INFO]: Created: 512x256x0 codechickenlib:textures/atlas/gui.png-atlas
[03:13:33] [Render thread/INFO]: Created: 256x128x0 twilightforest:textures/atlas/magic_paintings.png-atlas
[03:13:33] [Render thread/INFO]: BookContentResourceListenerLoader preloaded 1930 jsons
[03:13:33] [Render thread/INFO]: Created: 256x256x0 jei:textures/atlas/gui.png-atlas
[03:13:33] [Render thread/INFO]: Created: 512x256x0 mekanism:textures/atlas/robit.png-atlas
[03:13:33] [Render thread/INFO]: Loaded 52 train hat configurations.
[03:13:33] [Render thread/INFO]: Created: 512x512x0 brandonscore:textures/atlas/gui.png-atlas
[03:13:33] [Render thread/INFO]: Created: 256x256x0 draconicevolution:textures/atlas/module.png-atlas
[03:13:33] [Render thread/INFO]: Created: 2048x1024x0 draconicevolution:textures/atlas/gui.png-atlas
[03:13:33] [Render thread/INFO]: Created: 256x256x0 moonlight:textures/atlas/map_markers.png-atlas
[03:13:33] [Render thread/INFO]: Created: 128x128x0 enderio:textures/atlas/conduit_icons.png-atlas
[03:13:33] [Render thread/INFO]: Successfully loaded image 'supplementaries:textures/block/gottem.gif'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/chat_sounds.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/discord.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/event_sounds.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/kofi.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/mod_sounds.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/modrinth.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/ui_sounds.webp'
[03:13:33] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/world_sounds.webp'
[03:13:33] [Render thread/INFO]: [ETF]: reloading ETF data.
[03:13:33] [Render thread/INFO]: [ETF]: emissive suffixes loaded: {_e}.
[03:13:35] [Render thread/WARN]: Game took 73.966 seconds to start
[03:13:36] [Render thread/INFO]: Loaded config for: smoothchunk.json
[03:13:36] [Render thread/INFO]: Loaded config for: chunksending.json
[03:13:36] [Render thread/INFO]: Loaded config for: limitedchunks.json
[03:13:36] [Render thread/INFO]: Loaded config for: betterchunkloading.json
[03:13:36] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
